cname,wdi_pop,wdi_popgr,wdi_gdpcapcur,wdi_gdpcapgr,wdi_area,wdi_broadb,ht_region
Chad,13145788.0,3.328243494033814,985.0952758789064,2.239946842193604,1259200.0,0.1145313084125519,4
Chile,17575832.0,1.071938872337341,15741.7119140625,3.114916324615479,743532.0,13.11339569091797,2
China,1357379968.0,0.4937096238136292,6991.85400390625,7.153474807739258,9388211.0,13.63406181335449,6
Taiwan,,,,,,,6
Colombia,47342364.0,0.9792658090591432,8027.97802734375,3.913699388504028,1109500.0,9.390499114990234,2
Comoros,751697.0,2.428624868392944,796.7645874023438,1.016651034355164,1861.0,0.1768907308578491,4
Congo,4394334.0,2.491822481155396,3205.457763671875,0.8949955701828003,341500.0,0.0098479371517897,4
"Congo, Democratic Republic",72552864.0,3.166936874389648,413.6970520019531,5.121107578277588,2267050.0,0.0006665316177532,4
Costa Rica,4706433.0,1.117143154144287,10461.5771484375,2.288162231445313,51060.0,9.952103614807127,2
Croatia,4255689.0,-0.2785090506076813,13574.978515625,-0.7879911065101624,55960.0,22.25602912902832,1
Cuba,11362505.0,0.1750617623329163,6789.849609375,2.506425857543945,106449.0,0.0475783459842205,2
Cyprus (1975-),1141652.0,1.087570786476135,27910.619140625,-5.136481285095215,9240.0,20.08428192138672,3
Czech Republic,10514272.0,0.0331699475646019,19813.87109375,-0.5611600875854492,77230.0,26.68767929077148,1
Benin,10322232.0,2.674807786941528,882.6386108398438,4.058083534240723,112760.0,0.4114603400230408,4
Denmark,5614932.0,0.4169013500213623,59818.6328125,-0.9002203345298767,42430.0,40.33816146850586,5
Dominica,72005.0,0.4454040229320526,7036.54833984375,0.146671324968338,750.0,14.81466007232666,10
Dominican Republic,10281408.0,1.23674750328064,5968.66943359375,3.489886045455933,48320.0,5.062640190124512,2
Ecuador,15661312.0,1.556097865104675,6051.611328125,2.939212560653687,248360.0,6.725512981414795,2
El Salvador,6089644.0,0.2863211333751679,3998.739501953125,1.556093454360962,20720.0,4.48592472076416,2
Equatorial Guinea,797082.0,2.973587512969971,21497.89453125,-9.251917839050291,28050.0,0.464720606803894,4
Ethiopia (1993-),94558376.0,2.535255670547485,503.9026184082031,7.813966751098633,1000000.0,0.2529915869235992,4
Eritrea,4998824.0,2.155383825302124,544.46240234375,6.412884712219238,101000.0,0.0023053353652358,4
Estonia,1317997.0,-0.3558917939662933,19155.421875,1.929911255836487,42390.0,28.04021835327148,1
Fiji,880487.0,0.7214025855064392,4765.6591796875,4.594120025634766,18270.0,1.240203619003296,9
Finland,5438972.0,0.4607237875461578,49492.828125,-1.575706243515015,303890.0,31.70102500915527,5
France (1963-),65925496.0,0.4340400993824005,42627.65234375,0.2205430269241333,547557.0,38.79219818115234,5
Djibouti,864554.0,1.337333202362061,1683.429931640625,3.605056285858154,23180.0,2.02822208404541,4
Gabon,1650351.0,2.258907794952393,10658.7724609375,3.278889894485474,257670.0,0.5323886871337891,4
Georgia,4487200.0,-0.0779692381620407,3596.908203125,3.400520086288452,69490.0,11.90839672088623,1
Gambia,1866878.0,3.253973960876465,484.1127014160156,1.426240205764771,10120.0,0.0236848294734955,4
Germany,80645608.0,0.2729002237319946,46441.67578125,0.0245076864957809,348540.0,34.60066223144531,5
Ghana,26164432.0,2.397635698318481,1827.101318359375,4.770161628723145,227540.0,0.2655706107616425,4
Kiribati,108544.0,1.788450956344605,1556.525756835938,1.14754593372345,810.0,1.074733018875122,9
Greece,11027549.0,-0.5897038578987122,21719.228515625,-2.625709533691406,128900.0,26.17895126342773,5
Grenada,105902.0,0.403069943189621,7956.1416015625,1.94058096408844,340.0,16.99764823913574,10
Guatemala,15690793.0,2.073729515075684,3432.022216796875,1.569321751594544,107160.0,2.35159182548523,2
Guinea,11948726.0,2.714272022247315,521.5388793945312,-0.4393560290336609,245720.0,0.0068112993612885,4
Guyana,761033.0,0.3452584445476532,3918.40625,4.858965873718262,196850.0,4.614732265472412,10
Haiti,10431249.0,1.374736666679382,810.3265380859375,2.824606418609619,27560.0,0.0,2
Honduras,7849059.0,1.449195981025696,2356.5166015625,1.312650561332703,111890.0,0.851983904838562,2
Hungary,9893082.0,-0.2753687500953674,13585.4306640625,2.170727252960205,90530.0,26.08914566040039,1
Iceland,323764.0,0.9458858966827391,47493.25,2.917866230010986,100250.0,35.64628982543945,5
India,1279498880.0,1.251190662384033,1455.102172851563,5.570036888122559,2973190.0,1.192173004150391,8
Indonesia,251268272.0,1.293982982635498,3623.532470703125,4.221835136413574,1811570.0,1.301419496536255,7
Iran,77152448.0,1.298659920692444,6631.29833984375,-3.17717432975769,1628550.0,6.664099216461182,3
Iraq,33781384.0,3.006159543991089,6882.40673828125,3.416106939315796,434320.0,0.0100670559331775,3
Ireland,4598294.0,0.2481604516506195,51814.859375,1.182894706726074,68890.0,25.70061683654785,5
Israel,8059500.0,1.866052865982056,36281.19921875,1.342325329780579,21640.0,25.90149688720703,3
Italy,60233948.0,1.159251093864441,35420.87890625,-2.879830837249756,294140.0,22.97575378417969,5
Cote d'Ivoire,21622490.0,2.4335777759552,1447.222778320313,6.592740058898926,318000.0,0.2770267724990845,4
Jamaica,2714734.0,0.2555630803108215,5226.0908203125,0.2912752330303192,10830.0,5.058249473571777,10
Japan,127338624.0,-0.1748669743537903,38633.70703125,1.791210532188416,364560.0,28.8845329284668,6
Kazakhstan,17035276.0,1.441785454750061,13611.537109375,4.482672214508057,2699700.0,11.91455745697022,1
Jordan,6460000.0,2.22266149520874,5200.28515625,0.5688782930374146,88780.0,4.51460075378418,3
Kenya,43692880.0,2.667037010192871,1257.202880859375,2.90576982498169,569140.0,0.1671653389930725,4
"Korea, North",24895704.0,0.5330439805984497,,,120410.0,,6
"Korea, South",50219668.0,0.4294941127300263,25997.880859375,2.455234527587891,97466.0,38.03590774536133,6
Kuwait,3593689.0,4.966122150421143,48463.15234375,-3.751456737518311,17820.0,1.379559755325317,3
Kyrgyzstan,5719600.0,1.984738707542419,1282.437133789063,8.73578929901123,191800.0,2.455138683319092,1
Laos,6579985.0,1.638506174087524,1700.987426757813,6.708273410797119,230800.0,0.1333140879869461,7
Lebanon,4493438.0,1.179978370666504,9870.486328125,-0.2836012840270996,10230.0,9.954435348510742,3
Lesotho,2083061.0,1.24289345741272,1064.828369140625,3.170726776123047,30360.0,0.1096668317914009,4
Latvia,2012647.0,-1.071034789085388,15025.8095703125,4.130958557128906,62190.0,24.19138145446777,1
Liberia,4293692.0,2.440924167633057,453.3394470214844,6.082617282867432,96320.0,0.1183024868369103,4
Libya,6265987.0,-0.2775594890117645,10454.79296875,-13.31211280822754,1759540.0,1.04329240322113,3
Liechtenstein,37040.0,0.674515962600708,149160.765625,,160.0,40.66621398925781,5
Lithuania,2957689.0,-1.012007355690002,15692.0126953125,4.597945690155029,62675.0,27.71689033508301,1
Luxembourg,543360.0,2.311176300048828,113726.640625,1.962698936462402,2590.0,33.27802658081055,5
Madagascar,22924556.0,2.790366888046265,462.9739990234375,-0.5505831241607666,581800.0,0.1657066345214844,4
Malawi,16190126.0,3.071306705474854,239.8697357177734,2.0180983543396,94280.0,0.0536407269537449,4
Malaysia (1966-),29465372.0,1.516364812850952,10973.65625,3.137593984603882,328550.0,9.889300346374512,7
Maldives,393000.0,2.056627750396729,7100.916015625,2.56850004196167,300.0,5.898447513580322,8
Mali,16592097.0,2.934149503707886,659.5201416015625,-1.233447194099426,1220190.0,0.0190110225230455,4
Malta,423374.0,0.9299699664115906,22776.1953125,1.947496771812439,320.0,33.33535385131836,5
Mauritania,3872684.0,2.500002384185791,1306.007690429688,3.066423177719116,1030700.0,0.193630650639534,4
Mauritius,1258653.0,0.2203986942768097,9479.869140625,2.972799062728882,2030.0,13.05043506622315,4
Mexico,123740112.0,1.35809314250946,10172.72265625,0.0271709486842155,1943950.0,10.92656993865967,2
Monaco,37528.0,0.3309670388698578,163351.640625,,2.0,44.66178512573242,5
Mongolia,2859174.0,1.793956637382507,4387.70703125,9.65958309173584,1553560.0,4.921641826629639,6
Moldova,3558566.0,-0.0267768651247025,2243.979736328125,9.426103591918944,32880.0,13.45969390869141,1
Montenegro,621207.0,0.097599633038044,7186.4296875,3.447968244552612,13450.0,12.78454685211182,1
Morocco,33452686.0,1.410372614860535,3156.175048828125,3.246170997619629,446300.0,2.556762456893921,3
Mozambique,26467180.0,2.813405752182007,605.2344360351562,4.169360637664795,786380.0,0.069610483944416,4
Oman,3906912.0,9.715497016906738,20011.34765625,-5.707943439483643,309500.0,4.24755334854126,3
Namibia,2346592.0,2.369416236877441,5435.4892578125,3.205724000930786,823290.0,1.551676630973816,4
Nauru,,,,,,,9
Nepal,27834980.0,1.20888078212738,692.3363037109375,2.877661943435669,143350.0,1.1204514503479,8
Netherlands,16804432.0,0.2948207855224609,51425.078125,-0.7883062362670898,33670.0,40.52692413330078,5
Vanuatu,253165.0,2.26389479637146,3167.055419921875,-0.3133935630321503,12190.0,0.1226445361971855,9
New Zealand,4442100.0,0.768347978591919,37896.85546875,1.690571188926697,263310.0,29.20705223083496,5
Nicaragua,5945646.0,1.160697460174561,1824.988037109375,3.304498672485352,120340.0,2.16573429107666,2
Niger,18358864.0,4.01825475692749,418.492431640625,0.4632813632488251,1266700.0,0.0358920022845268,4
Nigeria,172816512.0,2.683650970458984,2979.834716796875,2.603613138198853,910770.0,0.0086657088249922,4
Norway,5079623.0,1.209141612052918,102832.2578125,-0.4686245322227478,365245.0,38.85988235473633,5
Micronesia,103718.0,0.1949487626552582,3044.077392578125,-3.749341249465942,700.0,1.992293477058411,9
Marshall Islands,52786.0,0.2332882285118103,3602.85400390625,2.103558778762817,180.0,2.43948769569397,9
Palau,20919.0,0.7822475433349609,10926.318359375,-2.797427892684937,460.0,8.628931999206543,9
Pakistan (1971-),181192640.0,2.119741439819336,1275.363647460938,2.178216457366943,770880.0,0.8938628435134888,8
Panama,3805683.0,1.640475511550903,11206.4248046875,6.589301109313965,74340.0,7.951668739318848,2
Papua New Guinea,7308864.0,2.129461526870728,2108.841064453125,3.313793182373047,452860.0,0.1543449759483337,9
Paraguay,6465669.0,1.346974611282349,4497.43505859375,12.51053714752197,397300.0,2.301811456680298,2
Peru,30565460.0,1.339495301246643,6603.8095703125,4.363025665283203,1280000.0,5.309563636779785,2
Philippines,97571680.0,1.605863332748413,2786.950439453125,5.349841117858887,298170.0,18.17015838623047,7
Poland,38040196.0,-0.0603600181639194,13776.455078125,1.325859904289246,306210.0,22.7403507232666,1
Portugal,10457295.0,-0.5488151907920837,21618.734375,-0.586050808429718,91600.0,24.16401100158691,5
Guinea-Bissau,1757138.0,2.44948673248291,538.73388671875,-2.098993301391602,28120.0,0.0851985141634941,4
Timor-Leste,1180069.0,2.671746730804443,1117.731201171875,0.0482876189053059,14870.0,0.0617894753813744,7
Qatar,2101288.0,4.162166595458984,96077.0,0.3181530833244324,11610.0,9.936352729797363,3
Romania,19983692.0,-0.3713230490684509,9587.177734375,3.916753530502319,230030.0,17.46657752990723,1
Russia,143506912.0,0.212923601269722,14487.2802734375,1.125248670578003,16376870.0,16.62447166442871,1
Rwanda,11078095.0,2.381840944290161,678.9981689453125,2.220554113388062,24670.0,0.0236147828400135,4
St Kitts and Nevis,54301.0,1.206117391586304,14498.634765625,4.551463127136231,260.0,24.54281997680664,10
St Lucia,182305.0,0.7791997194290161,7319.52392578125,-0.638666570186615,610.0,13.71569061279297,10
St Vincent and the Grenadines,109327.0,-0.0064026047475636,6591.56640625,1.676519870758057,390.0,13.35247230529785,10
San Marino,31391.0,0.7000971436500549,,,60.0,32.5330696105957,5
Sao Tome and Principe,182386.0,2.162635803222656,1675.74755859375,1.957098126411438,960.0,0.5067541599273682,4
Saudi Arabia,30201052.0,2.362046957015991,24646.021484375,0.273216724395752,2149690.0,10.17980575561523,3
Senegal,14221041.0,3.149652481079102,1051.37646484375,0.4093545973300934,192530.0,0.7551891803741455,4
Serbia,7164132.0,-0.4865913987159729,6353.826171875,3.072055578231812,87460.0,15.23280811309815,1
Seychelles,89900.0,1.792385935783386,15695.6142578125,4.72847843170166,455.0,13.36844825744629,4
Sierra Leone,6178859.0,2.220706939697266,783.0111694335938,18.25628852844238,72180.0,,4
Singapore,5399200.0,1.620708346366882,55979.7578125,2.764137029647827,707.0,27.5955753326416,7
Slovakia,5413393.0,0.1074580103158951,18109.5,1.318997740745544,48088.0,20.34889221191406,1
Vietnam,89708896.0,1.048856019973755,1908.640380859375,4.321937561035156,310070.0,5.620191097259522,7
Slovenia,2059953.0,0.1357262283563614,23144.123046875,-1.19195282459259,20140.0,25.31909942626953,1
Somalia,10268157.0,2.310510158538818,521.2230224609375,,627340.0,0.5716690421104431,4
South Africa,53157488.0,1.546573519706726,6889.787109375,0.6437264084815979,1213090.0,3.060493469238281,4
Zimbabwe,14898092.0,2.257866859436035,905.5003051757812,2.151417016983032,386850.0,0.7344069480895996,4
Spain,46620044.0,-0.3276690542697907,29370.6640625,-1.349252939224243,500210.0,26.10878753662109,5
South Sudan,11453810.0,4.219025135040283,1157.486938476563,8.45604419708252,,0.000885255576577,4
Sudan (2012-),38515096.0,2.106076002120972,1726.080200195313,1.147173047065735,2376000.0,0.0677136033773422,4
Suriname,533450.0,0.9256317615509032,9618.3505859375,1.890235185623169,156000.0,6.878666877746582,10
Swaziland,1250641.0,1.526576280593872,3648.074951171875,1.389482021331787,17200.0,0.336130678653717,4
Sweden,9600379.0,0.8473486304283142,60283.24609375,0.3869632482528687,407340.0,32.5730094909668,5
Switzerland,8089346.0,1.149879813194275,84669.2890625,0.6053137183189392,39516.0,42.56208419799805,5
Syria,21789416.0,1.676525831222534,,,183630.0,1.580715298652649,3
Tajikistan,8111894.0,2.256119966506958,1048.659545898438,5.004056453704834,139960.0,0.0706641972064972,1
Thailand,67451424.0,0.4268339574337006,6229.1728515625,2.371513366699219,510890.0,7.748039245605469,7
Togo,6928719.0,2.678732395172119,626.1728515625,2.339182376861572,54390.0,0.1014378517866135,4
Tonga,105139.0,0.352535754442215,4117.34130859375,-3.018041372299194,720.0,1.614082336425781,9
Trinidad and Tobago,1348240.0,0.4952759742736816,20217.078125,1.236669421195984,5130.0,15.84444999694824,10
United Arab Emirates,9039978.0,0.9719226360321044,42831.08984375,3.312348604202271,83600.0,11.14829444885254,3
Tunisia,10886500.0,1.006286144256592,4309.99169921875,1.863661289215088,155360.0,4.860167026519775,3
Turkey,75010200.0,1.221865296363831,10975.0751953125,2.927163362503052,769630.0,11.86851406097412,3
Turkmenistan,5240088.0,1.289690613746643,7826.7734375,8.787897109985352,469930.0,0.0343506745994091,1
Tuvalu,9876.0,0.162140280008316,3880.352294921875,1.134075522422791,30.0,7.087889671325684,9
Uganda,36573388.0,3.259150981903076,674.3416137695312,-0.0407563038170338,200520.0,0.2685019075870514,4
Ukraine,45489600.0,-0.2277047485113144,4029.715576171875,0.2279641926288605,579320.0,8.83434009552002,1
Macedonia,2072543.0,0.158046767115593,5195.28369140625,2.503505706787109,25220.0,16.06362724304199,1
Egypt,87613912.0,2.254326105117798,3104.2197265625,-0.1669851541519165,995450.0,3.261492967605591,3
United Kingdom,64106780.0,0.636084258556366,42309.0390625,1.512143135070801,241930.0,36.49218368530273,5
Tanzania,50213456.0,3.171945571899414,910.3792114257812,3.919649124145508,885800.0,0.1145612597465515,4
United States,316497536.0,0.7565581798553467,52980.04296875,1.448877453804016,9147420.0,30.00493240356445,5
Burkina Faso,17084554.0,2.932567119598389,708.8416748046875,0.6538559794425964,273600.0,0.0765404403209686,4
Uruguay,3407969.0,0.3296537399291992,16879.453125,4.754464626312256,175020.0,21.63382911682129,2
Uzbekistan,30243200.0,1.561904311180115,1877.964477539063,6.326248645782471,425400.0,1.05861246585846,1
Venezuela,30276044.0,1.402999997138977,12771.5947265625,-0.0688217729330063,882050.0,7.345554351806641,2
Samoa,190390.0,0.7851531505584717,4179.59765625,-2.698472023010254,2830.0,0.5738820433616638,9
Yemen,25533216.0,2.580375194549561,1408.146240234375,1.502476453781128,527970.0,1.052140712738037,3
Zambia,15246086.0,3.060273408889771,1759.19287109375,3.497190952301025,743390.0,0.0957930013537407,4
